Id,Score
49144,5.0
452446,5.0
527124,5.0
205677,5.0
212486,4.0
14688,1.0
515783,5.0
461361,2.0
119464,5.0
343966,5.0
506064,5.0
292195,5.0
550865,1.0
192608,5.0
290404,3.0
174030,1.0
488464,5.0
190197,5.0
346563,5.0
369266,4.0
232346,4.0
464503,5.0
12424,5.0
480325,5.0
474517,5.0
381876,5.0
239097,5.0
228624,4.0
423249,5.0
60442,4.0
401939,5.0
541938,5.0
355276,5.0
376587,4.0
420769,5.0
538496,5.0
188430,4.0
410685,4.0
240347,5.0
252620,5.0
311548,4.0
275354,5.0
65945,5.0
351760,2.0
296593,5.0
365495,5.0
69597,4.0
57678,5.0
45635,5.0
94618,1.0
273339,5.0
8049,3.0
442261,4.0
115735,5.0
390895,5.0
505020,5.0
539376,5.0
219980,5.0
483649,5.0
185188,1.0
232055,2.0
544879,5.0
96267,5.0
411210,4.0
377805,5.0
310392,5.0
397200,5.0
75489,5.0
49276,5.0
425777,4.0
479354,5.0
146133,5.0
317178,5.0
445712,5.0
50042,5.0
422860,5.0
35571,4.0
207150,2.0
446432,5.0
196347,4.0
146231,5.0
142521,5.0
189502,5.0
242710,5.0
34041,5.0
168563,5.0
108712,5.0
459435,4.0
487938,5.0
204033,5.0
386727,5.0
415584,5.0
150428,5.0
80802,5.0
220634,5.0
36814,5.0
41819,5.0
100462,2.0
360320,5.0
281016,5.0
339973,5.0
268151,5.0
452508,5.0
13209,4.0
109260,2.0
502143,5.0
198094,5.0
40568,5.0
147964,5.0
233173,5.0
251459,3.0
185484,4.0
40544,5.0
418795,1.0
160810,5.0
153826,5.0
81443,3.0
210715,5.0
178199,5.0
350776,5.0
120511,5.0
425535,5.0
390723,5.0
304199,1.0
558807,1.0
358338,5.0
485387,1.0
336991,5.0
410325,5.0
440607,5.0
467981,5.0
36825,5.0
226318,5.0
135132,5.0
469917,5.0
193841,5.0
541934,4.0
396098,5.0
355179,5.0
331639,5.0
545570,4.0
308737,5.0
305815,5.0
117130,5.0
494352,3.0
396996,5.0
320845,5.0
500955,3.0
110719,5.0
172194,5.0
5504,1.0
262023,5.0
168241,5.0
418518,5.0
84261,5.0
371856,5.0
290500,5.0
34828,5.0
263813,5.0
150644,1.0
245523,5.0
444644,5.0
265938,4.0
304512,5.0
143057,5.0
344795,5.0
394324,4.0
130232,5.0
84720,5.0
285140,2.0
24602,5.0
424771,5.0
398162,5.0
276319,1.0
92803,5.0
555213,5.0
352214,1.0
202729,4.0
384646,5.0
310596,5.0
257550,5.0
445156,5.0
477260,4.0
519694,4.0
97674,4.0
452242,4.0
259142,4.0
165446,5.0
417594,5.0
436350,1.0
504907,5.0
251160,2.0
72480,4.0
358738,5.0
225247,5.0
453085,5.0
500049,5.0
502908,5.0
530588,1.0
425458,5.0
355658,5.0
515160,4.0
543147,1.0
548679,4.0
425460,5.0
374165,5.0
486662,5.0
20223,5.0
130458,5.0
121997,5.0
364785,1.0
298897,1.0
214497,5.0
298915,5.0
442564,5.0
50355,5.0
498112,5.0
52100,5.0
337139,5.0
253679,4.0
320515,1.0
326156,4.0
78883,5.0
477305,4.0
259038,5.0
25985,5.0
399444,4.0
158142,4.0
501682,5.0
220915,5.0
332564,5.0
546862,3.0
174338,5.0
499052,5.0
217760,5.0
201080,1.0
101143,5.0
408958,5.0
124094,5.0
128579,5.0
321414,5.0
228150,4.0
179466,5.0
128172,5.0
80698,3.0
448882,1.0
59218,5.0
87900,5.0
355666,1.0
387548,5.0
535485,5.0
216422,5.0
56035,5.0
16997,2.0
259371,4.0
291520,4.0
531240,5.0
126978,5.0
301244,5.0
29530,5.0
176839,5.0
15268,4.0
550487,1.0
186446,5.0
118362,4.0
150292,4.0
261570,1.0
494330,5.0
381030,5.0
476950,5.0
437571,5.0
64304,5.0
153751,2.0
331131,5.0
220477,3.0
365163,5.0
198743,5.0
330124,5.0
363199,5.0
274960,5.0
541479,5.0
513826,5.0
359650,5.0
200874,5.0
15239,1.0
130607,4.0
527429,5.0
213600,5.0
34168,5.0
165010,4.0
158714,5.0
255923,5.0
367321,4.0
146319,5.0
387578,5.0
146779,4.0
23156,5.0
91675,3.0
370213,1.0
291978,5.0
194262,5.0
239745,5.0
252595,1.0
244030,4.0
308281,5.0
46554,5.0
53462,3.0
46919,5.0
317688,1.0
98806,5.0
392395,5.0
426712,5.0
550012,3.0
138882,5.0
109852,5.0
234981,5.0
172286,5.0
298589,5.0
323534,5.0
24357,4.0
532038,5.0
94927,5.0
446716,3.0
199896,5.0
169178,5.0
42231,4.0
220682,5.0
391835,5.0
404252,5.0
259867,5.0
24234,1.0
477028,5.0
196150,5.0
501598,5.0
377797,5.0
84968,5.0
317316,5.0
38744,5.0
398249,5.0
210292,5.0
208076,5.0
126541,5.0
148484,4.0
512586,4.0
513336,5.0
387515,5.0
290743,4.0
339768,5.0
426736,5.0
295755,5.0
389037,5.0
11941,5.0
150629,1.0
6879,2.0
364066,1.0
468140,4.0
320189,5.0
493106,5.0
525183,2.0
300816,4.0
5673,5.0
43479,2.0
16605,4.0
146024,5.0
147007,5.0
398461,5.0
556040,5.0
10051,5.0
331909,2.0
33751,3.0
280297,4.0
335228,5.0
15125,5.0
426322,5.0
470802,5.0
417738,5.0
119934,4.0
298469,5.0
265606,5.0
320289,5.0
152590,5.0
317778,3.0
214887,5.0
477496,5.0
54099,5.0
334387,5.0
530518,4.0
209923,4.0
453369,5.0
326409,5.0
437983,5.0
447897,4.0
59992,5.0
527330,5.0
290640,5.0
510669,5.0
88556,3.0
123702,5.0
430469,5.0
360846,5.0
29643,5.0
38633,5.0
12487,5.0
239464,5.0
65468,5.0
171902,5.0
279437,2.0
361557,5.0
457331,4.0
291418,5.0
445559,2.0
144566,5.0
362913,5.0
407066,2.0
398031,5.0
512856,5.0
390164,3.0
220515,3.0
20450,5.0
42075,5.0
280096,5.0
164931,4.0
226093,5.0
475155,1.0
274985,5.0
410075,5.0
128291,5.0
529099,5.0
493832,5.0
265844,5.0
541447,5.0
404733,5.0
2449,2.0
529296,5.0
219162,5.0
489807,4.0
173042,5.0
15084,2.0
40897,5.0
73984,5.0
412658,5.0
446846,5.0
255760,5.0
344008,5.0
478441,5.0
30876,1.0
355456,5.0
500640,5.0
103986,4.0
469564,5.0
104613,5.0
382181,5.0
311565,5.0
207842,5.0
488853,5.0
244069,5.0
531434,5.0
507136,5.0
310677,5.0
197712,1.0
350279,5.0
385106,5.0
558421,2.0
237799,5.0
39310,4.0
448546,5.0
316985,5.0
108251,5.0
185704,4.0
451086,4.0
295363,2.0
321870,5.0
503127,5.0
134488,1.0
270688,5.0
436458,5.0
37789,4.0
201128,5.0
130026,5.0
79634,5.0
513376,5.0
201342,5.0
303600,5.0
377634,5.0
455932,2.0
163720,5.0
385260,5.0
413972,1.0
276207,2.0
147045,5.0
542531,4.0
449867,4.0
382780,3.0
300920,3.0
333408,5.0
12788,5.0
531013,5.0
284985,5.0
83379,5.0
330067,1.0
80797,5.0
82674,5.0
272788,1.0
178230,4.0
158544,2.0
490274,5.0
165658,5.0
530826,5.0
27923,5.0
392083,5.0
11171,5.0
481169,5.0
229982,5.0
529787,1.0
429502,5.0
225046,5.0
436518,5.0
521608,5.0
95399,5.0
229291,1.0
43596,5.0
434833,5.0
399077,5.0
178667,1.0
194536,4.0
236701,1.0
490899,5.0
462388,5.0
556962,5.0
524947,5.0
128096,4.0
553639,5.0
247171,1.0
238201,5.0
354304,1.0
486070,5.0
104019,5.0
533697,2.0
162747,1.0
512042,5.0
227693,5.0
410319,5.0
341215,1.0
493418,5.0
337974,5.0
393692,4.0
416647,5.0
46209,2.0
403822,1.0
524171,5.0
267860,5.0
238670,5.0
344919,1.0
502097,5.0
478358,5.0
30539,5.0
231447,5.0
8809,5.0
33601,4.0
356358,1.0
236526,4.0
42085,3.0
266315,5.0
229851,5.0
472090,5.0
484946,1.0
47370,5.0
58451,4.0
538378,5.0
95123,2.0
427668,4.0
474080,2.0
114137,1.0
44258,1.0
249720,3.0
536802,5.0
528975,5.0
518707,5.0
497868,5.0
330250,5.0
475567,5.0
373171,5.0
103450,5.0
450899,5.0
511608,2.0
282428,3.0
21096,5.0
65965,4.0
552627,4.0
163675,4.0
157729,5.0
484915,1.0
441409,5.0
454663,5.0
170524,4.0
311861,1.0
299548,2.0
238308,1.0
274958,5.0
171800,3.0
434790,1.0
472793,5.0
139668,4.0
344201,5.0
529398,5.0
437128,4.0
316486,5.0
121893,4.0
54325,3.0
24799,4.0
474791,1.0
55932,5.0
410845,5.0
233046,5.0
242959,4.0
277109,5.0
206900,5.0
494737,5.0
501006,5.0
189621,5.0
54533,5.0
499131,5.0
129336,5.0
227283,5.0
95897,4.0
370771,5.0
74611,2.0
498341,5.0
63802,5.0
512226,5.0
294205,4.0
137782,5.0
434731,5.0
434227,1.0
213711,5.0
418788,1.0
145421,1.0
269810,1.0
254522,5.0
182121,5.0
359209,5.0
22317,4.0
488852,5.0
467988,5.0
254643,5.0
256288,5.0
160528,5.0
404624,1.0
371217,5.0
317780,5.0
231145,5.0
82257,5.0
101791,4.0
221712,5.0
63731,5.0
337163,5.0
129690,5.0
449598,4.0
140260,5.0
273642,5.0
316101,1.0
496601,5.0
72730,1.0
159703,5.0
423533,4.0
364874,3.0
412857,5.0
309401,5.0
511286,4.0
87567,5.0
328289,5.0
294478,5.0
238483,5.0
343780,3.0
527524,5.0
288511,5.0
421867,5.0
58689,5.0
507887,4.0
465751,5.0
449130,5.0
181887,4.0
21206,1.0
19786,5.0
423500,5.0
215416,5.0
284437,5.0
431251,5.0
222527,5.0
505822,4.0
334497,5.0
312349,4.0
191768,5.0
100465,1.0
147144,5.0
356183,5.0
538704,5.0
324090,5.0
266399,5.0
328704,5.0
387939,2.0
559061,1.0
381432,5.0
432491,5.0
28919,5.0
452192,5.0
544423,5.0
200707,4.0
491755,4.0
551291,5.0
482225,5.0
151242,5.0
420227,5.0
166836,5.0
24636,5.0
184880,5.0
501858,5.0
301083,3.0
195123,5.0
209381,4.0
516682,5.0
442479,4.0
168443,5.0
352402,5.0
209775,5.0
167785,3.0
463035,5.0
215829,5.0
102920,5.0
17041,5.0
303870,5.0
284862,1.0
160991,5.0
242349,5.0
148927,4.0
164541,5.0
17212,5.0
240097,5.0
164734,5.0
229563,3.0
404177,5.0
383040,4.0
556681,5.0
430047,1.0
441226,5.0
453566,5.0
392510,5.0
378135,5.0
79279,5.0
6077,5.0
371589,5.0
432551,2.0
326511,1.0
518639,5.0
446181,5.0
331359,1.0
281431,5.0
161350,4.0
326216,3.0
300974,5.0
523629,5.0
386378,5.0
76311,5.0
184526,4.0
53570,5.0
87187,3.0
211192,5.0
105136,5.0
369830,3.0
135585,5.0
464427,5.0
100015,3.0
82506,1.0
158487,3.0
58154,5.0
456589,4.0
381728,5.0
381976,5.0
140847,5.0
238353,5.0
171898,5.0
447688,4.0
317251,5.0
300987,2.0
546079,5.0
271623,5.0
59907,5.0
282662,1.0
153406,4.0
126351,2.0
335897,2.0
286888,5.0
525316,5.0
319365,4.0
61285,5.0
43959,4.0
248114,3.0
338913,4.0
498738,1.0
182291,5.0
255676,5.0
213429,5.0
97714,5.0
499212,5.0
96898,5.0
331398,5.0
106077,4.0
473455,1.0
215055,5.0
57335,5.0
107044,5.0
413930,5.0
276221,5.0
430425,4.0
169006,5.0
46787,5.0
47414,5.0
267122,5.0
547556,1.0
527075,5.0
605,1.0
269194,4.0
192888,5.0
110856,5.0
433571,5.0
62347,4.0
417221,5.0
93288,5.0
449889,4.0
424184,4.0
194417,5.0
17774,5.0
125165,5.0
509946,5.0
157124,5.0
244233,4.0
434658,1.0
3065,4.0
423123,5.0
198772,4.0
448788,5.0
145291,4.0
56299,4.0
471279,5.0
210657,5.0
307937,4.0
390634,2.0
518615,5.0
145961,3.0
353011,4.0
529939,4.0
306705,5.0
97342,5.0
358362,5.0
414362,5.0
166822,5.0
24944,1.0
154531,5.0
527376,1.0
58581,5.0
530018,4.0
6215,4.0
449866,5.0
376983,4.0
86402,5.0
185321,5.0
52531,5.0
94720,5.0
270165,5.0
218818,3.0
101845,5.0
424396,2.0
463373,5.0
143156,5.0
45050,5.0
42467,1.0
79798,4.0
504987,5.0
136153,5.0
248707,5.0
156991,5.0
487,5.0
173283,5.0
424009,5.0
222235,5.0
85252,5.0
108533,5.0
492864,5.0
534600,5.0
331779,5.0
331276,5.0
341013,3.0
469614,5.0
306228,5.0
548704,5.0
337332,5.0
488705,1.0
117906,4.0
868,4.0
177686,5.0
103638,5.0
506766,5.0
4520,2.0
163977,5.0
128656,5.0
223599,4.0
75639,5.0
284081,5.0
37514,5.0
493998,4.0
37724,5.0
489365,5.0
100380,5.0
396637,5.0
534507,5.0
539373,5.0
84579,4.0
526436,4.0
134085,4.0
140248,5.0
125939,4.0
68670,5.0
284857,5.0
406273,5.0
246135,5.0
542325,5.0
229309,3.0
6010,5.0
213814,5.0
300037,5.0
13185,5.0
545166,5.0
121848,4.0
438292,5.0
445518,5.0
332791,5.0
31418,5.0
286042,5.0
25135,5.0
159642,5.0
44246,5.0
400167,1.0
213883,1.0
544050,5.0
169387,5.0
404506,5.0
379195,5.0
5349,5.0
461617,5.0
414293,5.0
450586,4.0
148085,5.0
487889,5.0
196496,4.0
442165,4.0
220471,4.0
537647,5.0
152088,1.0
367951,4.0
19726,5.0
108731,4.0
89481,4.0
415333,5.0
379488,5.0
426129,5.0
216942,1.0
310130,1.0
221570,5.0
402565,5.0
387785,5.0
272019,5.0
176935,5.0
509846,5.0
419257,1.0
357195,1.0
33628,1.0
440690,5.0
182138,5.0
28982,4.0
14514,5.0
421071,5.0
182108,5.0
481825,3.0
75274,5.0
124866,5.0
186416,5.0
528536,5.0
325751,5.0
504227,2.0
186567,5.0
359419,5.0
124938,5.0
515440,5.0
245565,5.0
514721,5.0
282399,5.0
118840,2.0
386419,5.0
46206,5.0
556626,5.0
42123,5.0
227864,4.0
112883,5.0
149274,4.0
266240,5.0
484972,1.0
8838,4.0
68393,5.0
427861,5.0
309224,5.0
79271,2.0
91090,1.0
192452,3.0
53625,5.0
324492,4.0
88149,5.0
293576,1.0
328783,5.0
58874,5.0
96527,3.0
10897,5.0
180622,1.0
85308,5.0
530546,5.0
218559,5.0
31142,5.0
461783,5.0
510743,5.0
541051,5.0
190569,5.0
249179,5.0
92666,5.0
290151,5.0
81669,5.0
65051,5.0
220993,4.0
455259,5.0
513805,4.0
35302,5.0
346927,5.0
263431,5.0
49403,1.0
49960,1.0
404570,5.0
311527,1.0
277139,4.0
175151,5.0
149588,5.0
462147,5.0
376557,1.0
120803,5.0
31298,3.0
332139,2.0
90345,5.0
550825,5.0
370388,1.0
458834,5.0
230624,5.0
82734,5.0
49803,5.0
56089,5.0
152155,5.0
247054,5.0
58734,5.0
471674,5.0
366582,5.0
514365,5.0
272995,5.0
195930,5.0
500216,1.0
408546,5.0
559522,5.0
556090,4.0
355374,5.0
112146,5.0
62363,5.0
33031,5.0
47843,5.0
523329,1.0
27140,5.0
302793,5.0
80079,5.0
130573,5.0
513140,5.0
381806,3.0
487363,5.0
80034,1.0
330478,3.0
231657,5.0
361723,4.0
409248,4.0
119731,5.0
104661,4.0
176318,5.0
288215,5.0
197850,4.0
376565,5.0
7578,4.0
552152,5.0
388854,3.0
511658,5.0
252308,5.0
461059,1.0
511597,5.0
521090,1.0
5064,5.0
268863,5.0
548016,5.0
338462,4.0
125598,4.0
127289,5.0
333052,4.0
427783,1.0
141819,5.0
145464,5.0
494034,4.0
246131,4.0
10869,5.0
475666,5.0
400164,5.0
522493,5.0
226142,5.0
319933,5.0
68677,5.0
28710,4.0
1588,5.0
136127,5.0
362545,5.0
299546,5.0
463795,5.0
258337,5.0
270474,1.0
349586,5.0
418534,5.0
51940,5.0
258354,5.0
363367,5.0
138624,5.0
473277,5.0
57253,5.0
54404,5.0
485190,5.0
504631,1.0
284586,5.0
104404,5.0
442184,1.0
512059,5.0
413941,1.0
415695,5.0
527854,5.0
230974,5.0
423656,2.0
26734,4.0
488417,3.0
13948,5.0
6680,4.0
412403,1.0
156318,5.0
105695,5.0
486384,3.0
356953,5.0
283990,5.0
447679,5.0
449279,5.0
2503,5.0
320186,4.0
9561,5.0
542276,5.0
114027,5.0
258451,5.0
470734,5.0
119761,5.0
548945,5.0
307487,5.0
16991,1.0
546500,5.0
134365,5.0
368922,5.0
436217,5.0
528747,4.0
167965,2.0
543641,5.0
416623,5.0
245556,4.0
354078,1.0
269507,5.0
335673,4.0
170739,5.0
131984,5.0
436991,5.0
321672,4.0
261483,5.0
284420,5.0
426571,5.0
109144,3.0
431456,5.0
183036,5.0
314381,5.0
422442,1.0
75054,5.0
304768,5.0
556237,5.0
201452,5.0
351417,5.0
368671,5.0
371980,5.0
130460,5.0
37970,1.0
198513,4.0
461896,4.0
505497,5.0
296709,4.0
139792,5.0
533456,5.0
438450,5.0
58731,5.0
530421,5.0
152584,4.0
231225,5.0
471384,4.0
10003,4.0
472358,5.0
513982,4.0
268994,5.0
415459,4.0
162537,1.0
348760,4.0
296209,5.0
550430,1.0
555146,1.0
409908,5.0
89734,3.0
174049,5.0
58895,4.0
551933,5.0
495242,5.0
329651,3.0
286678,4.0
5617,5.0
136957,3.0
168161,5.0
493713,5.0
53701,4.0
78760,5.0
307817,5.0
220805,3.0
145261,5.0
413883,5.0
337043,1.0
361447,5.0
35088,5.0
534120,5.0
436769,5.0
493764,2.0
132020,3.0
218902,5.0
415831,5.0
142030,5.0
386118,5.0
236820,1.0
553482,5.0
367921,5.0
237904,5.0
509808,5.0
185511,5.0
48219,5.0
393905,5.0
322944,5.0
138227,5.0
297330,5.0
176715,4.0
542526,1.0
325544,4.0
81863,1.0
242181,4.0
156774,5.0
542101,5.0
243435,5.0
527697,2.0
55602,5.0
480467,5.0
194221,2.0
37243,5.0
360402,5.0
524441,5.0
360848,5.0
278752,5.0
62227,5.0
508711,5.0
192654,5.0
442839,5.0
453754,1.0
114175,5.0
86755,4.0
106950,4.0
46635,4.0
342914,5.0
431112,5.0
177417,1.0
70543,5.0
267823,5.0
365292,4.0
126477,5.0
7101,5.0
55257,5.0
516807,5.0
146423,3.0
94426,5.0
236535,5.0
243998,2.0
127832,4.0
242013,5.0
323817,3.0
264538,5.0
238260,5.0
479787,4.0
443973,5.0
242751,2.0
404323,5.0
389389,5.0
2413,4.0
296452,5.0
350259,4.0
69078,4.0
436909,5.0
385118,5.0
35796,5.0
77707,4.0
455583,5.0
299004,4.0
390638,5.0
377939,4.0
158503,1.0
479444,3.0
318822,4.0
511904,5.0
512161,1.0
144519,5.0
406609,5.0
300868,5.0
283071,5.0
474371,5.0
306718,2.0
99434,4.0
81364,1.0
312752,5.0
151954,4.0
100494,1.0
136900,5.0
1638,5.0
419248,5.0
185500,5.0
72012,3.0
448146,5.0
201040,4.0
509872,5.0
454646,1.0
272305,5.0
28981,5.0
256355,1.0
98955,5.0
141461,5.0
343898,5.0
401117,5.0
140616,4.0
265411,3.0
400508,5.0
6547,4.0
66125,4.0
531603,5.0
249360,4.0
144705,4.0
233068,5.0
258909,5.0
553382,5.0
236280,5.0
152786,5.0
219636,1.0
46012,5.0
374116,5.0
70045,1.0
434725,5.0
522420,5.0
440162,4.0
218115,5.0
544133,5.0
475832,5.0
372574,5.0
273438,5.0
278695,1.0
289818,5.0
261620,5.0
255946,5.0
26797,5.0
524787,5.0
90122,5.0
183017,5.0
314993,3.0
560452,5.0
468337,4.0
315252,4.0
131001,2.0
97717,5.0
461326,5.0
470395,5.0
135935,5.0
289153,5.0
89364,5.0
510314,5.0
448317,4.0
403593,1.0
60212,4.0
87901,5.0
121126,5.0
29987,5.0
382571,5.0
89226,5.0
298118,5.0
22144,5.0
317912,5.0
536761,2.0
264683,5.0
524208,1.0
372195,2.0
198423,1.0
175087,4.0
74762,5.0
224327,5.0
439691,5.0
546151,5.0
505578,5.0
174026,5.0
63377,5.0
336614,2.0
408785,5.0
350768,5.0
126821,5.0
91862,3.0
58359,5.0
191517,5.0
295132,1.0
370141,5.0
120580,5.0
273394,5.0
484848,4.0
189043,5.0
535672,5.0
446682,5.0
293129,5.0
107759,4.0
167697,1.0
526576,5.0
479347,4.0
62315,5.0
233697,5.0
330650,4.0
417741,3.0
370738,5.0
191026,4.0
149567,4.0
487239,5.0
409610,2.0
520319,2.0
529700,5.0
393209,3.0
260180,3.0
507903,5.0
485109,5.0
460994,5.0
551729,5.0
192650,5.0
506203,5.0
533919,5.0
94646,5.0
495147,4.0
557839,5.0
169892,5.0
204025,1.0
358592,5.0
253429,1.0
527171,5.0
249238,5.0
5603,5.0
539351,5.0
406194,5.0
276821,5.0
379424,5.0
67857,5.0
480392,5.0
407124,5.0
221613,1.0
444908,2.0
419331,2.0
382023,5.0
533917,5.0
560615,5.0
158562,5.0
155522,5.0
136945,5.0
431137,3.0
228965,5.0
5448,5.0
436303,5.0
317518,5.0
60298,5.0
68902,4.0
231299,4.0
402098,5.0
279191,5.0
155661,4.0
12936,4.0
535654,3.0
185549,3.0
324760,5.0
398303,4.0
12285,5.0
89716,5.0
409337,5.0
303243,1.0
213397,5.0
232820,5.0
417256,4.0
116521,5.0
336204,5.0
280777,5.0
109002,4.0
374579,4.0
125669,4.0
41894,5.0
427026,4.0
229529,1.0
426950,5.0
456336,5.0
481197,5.0
216212,5.0
511984,2.0
512917,5.0
265573,5.0
172590,5.0
120173,5.0
491174,1.0
132771,2.0
382444,5.0
104286,5.0
315832,5.0
418670,5.0
274372,5.0
347635,1.0
216333,5.0
552311,5.0
291702,5.0
374516,3.0
356049,5.0
287356,1.0
267077,5.0
191796,5.0
515360,3.0
40335,4.0
41669,5.0
218153,5.0
438951,5.0
290954,1.0
51892,2.0
108810,4.0
311985,5.0
474018,5.0
358717,5.0
434090,5.0
300371,5.0
154734,5.0
360801,4.0
183906,5.0
309374,5.0
420398,3.0
244820,5.0
267061,2.0
63375,3.0
51601,4.0
320361,5.0
419403,4.0
472220,5.0
203516,2.0
61805,5.0
206127,5.0
550653,5.0
261161,5.0
423374,5.0
385696,5.0
532329,5.0
367535,5.0
297190,3.0
115960,5.0
291739,3.0
237003,3.0
195865,1.0
442497,5.0
552335,5.0
306967,4.0
197658,5.0
346307,5.0
197169,5.0
500526,5.0
66991,4.0
438183,5.0
171941,5.0
222982,2.0
236851,5.0
361548,4.0
233547,4.0
385906,5.0
411194,5.0
131273,4.0
30265,2.0
18325,5.0
125520,4.0
529420,5.0
128266,4.0
101755,5.0
296472,5.0
108647,4.0
257774,4.0
104104,3.0
288950,5.0
133569,5.0
149448,5.0
369853,1.0
439204,5.0
216714,1.0
387279,5.0
403376,5.0
312322,5.0
550267,5.0
328158,5.0
165450,5.0
271362,1.0
439301,5.0
336675,5.0
50929,5.0
1851,5.0
328215,5.0
83195,2.0
372111,5.0
320545,5.0
152838,5.0
292000,5.0
340093,4.0
205581,4.0
457260,5.0
86178,2.0
15319,5.0
175455,4.0
288024,5.0
441464,5.0
173916,5.0
236228,2.0
510975,5.0
167671,5.0
46779,5.0
325033,5.0
19350,5.0
430825,5.0
521680,5.0
383575,5.0
547070,5.0
540980,1.0
197381,4.0
138894,4.0
426404,5.0
537523,5.0
26877,5.0
224581,5.0
347968,5.0
204263,5.0
392551,5.0
430808,4.0
290137,5.0
163361,5.0
229365,5.0
185438,4.0
152011,1.0
69037,5.0
186896,5.0
167968,5.0
425475,5.0
534420,1.0
363550,4.0
199795,5.0
503265,5.0
332429,5.0
510452,4.0
54063,5.0
25896,5.0
535538,5.0
216701,5.0
447574,5.0
429528,5.0
323032,2.0
260841,1.0
383845,5.0
242066,5.0
304680,5.0
559688,5.0
172609,5.0
363034,5.0
253303,4.0
36468,5.0
61140,5.0
386311,2.0
309367,5.0
495791,4.0
329017,4.0
201579,5.0
11523,2.0
397113,3.0
390032,5.0
44839,1.0
356557,4.0
33732,5.0
484404,5.0
28720,4.0
112689,4.0
403881,4.0
334619,4.0
266423,2.0
521834,1.0
402707,5.0
80599,4.0
61588,2.0
116224,1.0
6204,3.0
137148,1.0
111792,5.0
337412,5.0
243291,5.0
1298,5.0
132668,2.0
534768,5.0
369390,5.0
441691,4.0
305932,3.0
532687,4.0
54203,4.0
126276,5.0
172027,5.0
67128,5.0
355579,1.0
216824,5.0
310064,5.0
372760,5.0
431092,1.0
365986,4.0
50993,5.0
343923,5.0
376253,5.0
465882,4.0
196619,5.0
278437,5.0
111134,5.0
108335,5.0
392132,5.0
455297,5.0
48393,5.0
520549,5.0
359620,5.0
425551,5.0
27641,5.0
320820,5.0
189483,1.0
88126,3.0
305195,4.0
10449,5.0
69946,5.0
340179,4.0
33350,5.0
186149,5.0
366741,5.0
478333,5.0
484703,5.0
110267,3.0
535958,1.0
51849,4.0
431865,5.0
442299,5.0
273922,4.0
23357,5.0
476905,5.0
193050,5.0
316652,1.0
15008,4.0
391896,3.0
430058,5.0
196176,5.0
268987,5.0
106943,5.0
211176,5.0
22886,5.0
353418,5.0
186587,5.0
63221,5.0
281724,5.0
151659,5.0
243484,4.0
360968,5.0
452536,4.0
416736,4.0
472708,1.0
271885,4.0
163657,5.0
236952,5.0
188286,5.0
187345,5.0
236917,5.0
449514,1.0
462044,5.0
476475,5.0
535614,5.0
216358,4.0
17262,4.0
309966,5.0
260978,5.0
143503,5.0
498026,5.0
518817,5.0
45514,1.0
333852,5.0
261707,5.0
447979,5.0
470468,5.0
142058,5.0
47340,4.0
194041,5.0
294520,5.0
140444,1.0
310920,5.0
19069,4.0
158891,5.0
361545,5.0
368768,5.0
453237,4.0
444565,5.0
195261,5.0
341936,1.0
311855,5.0
97993,5.0
208857,1.0
366570,3.0
74499,5.0
411133,5.0
379293,5.0
386726,5.0
396615,2.0
62414,5.0
191109,3.0
238178,2.0
94463,4.0
287376,5.0
389503,5.0
159099,5.0
445218,5.0
286646,5.0
260183,5.0
33590,5.0
524490,5.0
205181,5.0
158004,5.0
29250,5.0
227888,5.0
367525,2.0
65872,5.0
393982,1.0
70962,4.0
429732,5.0
236112,3.0
50275,4.0
514535,5.0
541399,5.0
274395,4.0
310397,5.0
22944,5.0
543620,5.0
147617,5.0
117933,5.0
135904,5.0
51747,4.0
294185,5.0
90488,5.0
373342,5.0
332771,4.0
279548,5.0
547194,5.0
313557,5.0
193910,5.0
9531,5.0
22909,5.0
158136,5.0
22124,5.0
334256,5.0
140948,5.0
187254,5.0
28973,5.0
260975,4.0
458463,4.0
548740,2.0
216056,5.0
489755,5.0
256981,5.0
109954,5.0
320991,5.0
375301,4.0
503711,5.0
134329,5.0
423878,2.0
199790,4.0
477365,5.0
406621,5.0
426208,5.0
7919,5.0
502475,5.0
154409,5.0
132942,5.0
51693,4.0
309556,5.0
394554,4.0
25998,5.0
334786,1.0
532613,5.0
126461,5.0
533805,5.0
315415,5.0
147928,4.0
160490,5.0
160602,5.0
504945,5.0
553500,5.0
340683,5.0
526814,5.0
293078,5.0
130054,1.0
280489,5.0
461898,4.0
328336,1.0
85634,5.0
343183,4.0
519099,1.0
192323,4.0
210841,4.0
258425,1.0
181697,5.0
442017,5.0
260634,5.0
529661,5.0
193378,5.0
183807,5.0
523919,5.0
459664,5.0
488065,1.0
555303,5.0
451796,1.0
502686,5.0
559259,5.0
159103,5.0
550490,2.0
233657,1.0
281674,5.0
354200,4.0
546716,5.0
50757,5.0
123920,5.0
127460,5.0
479306,5.0
10507,2.0
210227,5.0
54071,5.0
497194,5.0
331971,1.0
63223,5.0
507317,5.0
172624,5.0
117605,5.0
437491,1.0
460902,5.0
151963,1.0
434707,5.0
476803,5.0
99748,4.0
324103,5.0
1187,5.0
346318,5.0
102282,5.0
115718,4.0
376714,5.0
311082,5.0
60036,5.0
107065,1.0
347782,5.0
513464,5.0
205755,5.0
251293,4.0
269965,3.0
